"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size"
2024,"SE","FT","Research Scientist",100000,"USD",100000,"US",0,"US","M"
2024,"MI","FT","Data Developer",79000,"USD",79000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",130000,"USD",130000,"US",100,"US","M"
2024,"MI","FT","Applied Scientist",136000,"USD",136000,"US",0,"US","L"
2022,"SE","FT","Data Scientist",156400,"USD",156400,"US",0,"US","M"
2022,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M"
2023,"SE","FT","AI Engineer",180500,"USD",180500,"US",100,"US","M"
2023,"SE","FT","Data Engineer",200000,"USD",200000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2023,"SE","FT","Data Engineer",78000,"USD",78000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",159000,"USD",159000,"CA",0,"CA","M"
2023,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",0,"US","M"
2023,"EN","FT","Research Scientist",167200,"USD",167200,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Engineer",172200,"USD",172200,"US",0,"US","M"
2024,"SE","FT","ML Engineer",262269,"USD",262269,"US",100,"US","M"
2023,"MI","FT","Data Engineer",73400,"USD",73400,"US",0,"US","M"
2022,"SE","FT","Data Engineer",65000,"EUR",68293,"ES",0,"ES","M"
2023,"SE","FT","Data Scientist",202600,"USD",202600,"US",100,"US","M"
2024,"SE","FT","Research Scientist",382320,"USD",382320,"US",0,"US","M"
2022,"SE","FT","Data Engineer",129300,"USD",129300,"US",0,"US","M"
2022,"MI","FT","Data Analyst",30000,"EUR",31520,"GR",100,"GR","M"
2024,"SE","FT","Business Intelligence Engineer",156476,"USD",156476,"US",100,"US","M"
2023,"MI","FT","Machine Learning Engineer",89700,"GBP",110367,"GB",0,"GB","M"
2023,"SE","FT","Data Scientist",200000,"USD",200000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",149076,"USD",149076,"US",0,"US","M"
2023,"EN","FT","Data Analyst",47500,"USD",47500,"US",0,"US","M"
2022,"SE","FT","Data Science Manager",243225,"USD",243225,"US",100,"US","M"
2023,"MI","FT","Machine Learning Researcher",210000,"USD",210000,"US",0,"US","S"
2024,"SE","FT","Data Science",138000,"USD",138000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",284050,"USD",284050,"US",0,"US","M"
2022,"SE","FT","Data Engineer",250000,"USD",250000,"US",100,"US","M"
2024,"SE","FT","Research Scientist",258100,"USD",258100,"US",0,"US","M"
2023,"MI","FT","Applied Scientist",136000,"USD",136000,"US",0,"US","L"
2023,"EN","FT","Data Integration Specialist",85000,"USD",85000,"CA",0,"CA","M"
2023,"MI","FT","Data Scientist",166000,"USD",166000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",60000,"GBP",73824,"GB",0,"GB","M"
2024,"MI","FT","Business Intelligence Developer",70650,"USD",70650,"US",0,"US","M"
2024,"SE","FT","Data Architect",146000,"USD",146000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",55000,"USD",55000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",185900,"USD",185900,"US",0,"US","M"
2023,"SE","FT","Data Scientist",38000,"EUR",41027,"ES",0,"ES","M"
2024,"MI","FT","Research Engineer",295000,"USD",295000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",80000,"USD",80000,"US",0,"US","M"
2024,"SE","FT","Data Architect",146000,"USD",146000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",247500,"USD",247500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",151600,"USD",151600,"US",0,"US","M"
2023,"SE","FT","Data Scientist",132500,"USD",132500,"US",0,"US","M"
2023,"EN","FT","Research Engineer",155000,"USD",155000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",130000,"USD",130000,"US",100,"US","M"
2024,"MI","FT","Data Engineer",210000,"USD",210000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",159000,"USD",159000,"US",100,"US","M"
2022,"SE","FT","Data Specialist",221300,"USD",221300,"US",100,"US","L"
2023,"MI","FT","Data Engineer",90000,"USD",90000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",161500,"USD",161500,"US",100,"US","M"
2023,"SE","FT","Machine Learning Scientist",280000,"USD",280000,"US",100,"US","M"
2023,"MI","FT","Data Scientist",73100,"USD",73100,"US",0,"US","M"
2023,"SE","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M"
2023,"SE","FT","Decision Scientist",204500,"USD",204500,"US",0,"US","M"
2024,"MI","FT","Analytics Engineer",79200,"USD",79200,"US",0,"US","M"
2023,"SE","FT","Data Scientist",285000,"USD",285000,"US",100,"US","M"
2024,"MI","FT","Data Scientist",175000,"USD",175000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",262000,"USD",262000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",139400,"USD",139400,"US",0,"US","M"
2023,"MI","FT","Director of Data Science",192000,"USD",192000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",160000,"USD",160000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",36050,"GBP",44356,"GB",100,"GB","M"
2023,"MI","FT","Applied Scientist",222200,"USD",222200,"US",0,"US","L"
2021,"MI","FT","Data Engineer",24000,"EUR",28369,"MT",50,"MT","L"
2023,"SE","FT","Data Analyst",106000,"USD",106000,"US",100,"US","M"
2024,"MI","FT","Data Analyst",85000,"USD",85000,"US",100,"US","M"
2023,"SE","FT","Analytics Engineer",144000,"USD",144000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2023,"SE","FT","Research Scientist",185000,"USD",185000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",36000,"EUR",38868,"ES",0,"ES","M"
2023,"MI","FT","AI Scientist",54000,"USD",54000,"KR",0,"KR","S"
2023,"SE","FT","Machine Learning Engineer",238000,"USD",238000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",112000,"USD",112000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",133300,"USD",133300,"US",0,"US","M"
2024,"EX","FT","Head of Data",250000,"USD",250000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Infrastructure Engineer",152000,"USD",152000,"US",100,"US","M"
2021,"MI","FT","BI Data Analyst",100000,"USD",100000,"US",100,"US","M"
2024,"SE","FT","Machine Learning Engineer",300000,"USD",300000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",158494,"USD",158494,"US",100,"US","M"
2023,"SE","FT","Data Engineer",161000,"USD",161000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",135000,"USD",135000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",180000,"USD",180000,"US",100,"US","M"
2023,"MI","FT","Data Scientist",144500,"USD",144500,"US",100,"US","M"
2023,"SE","FT","Data Product Manager",137500,"USD",137500,"US",0,"US","M"
2023,"SE","FT","Research Scientist",150000,"USD",150000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",136620,"USD",136620,"US",100,"US","M"
2024,"SE","FT","Analytics Engineer",136000,"USD",136000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",180000,"USD",180000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",230000,"USD",230000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",215000,"USD",215000,"US",0,"US","M"
2023,"SE","FT","Data Specialist",111600,"USD",111600,"US",0,"US","M"
2023,"SE","FT","Data Analyst",51000,"USD",51000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",172000,"USD",172000,"US",0,"US","M"
2023,"SE","FT","Data Science Consultant",157550,"USD",157550,"US",0,"US","M"
2023,"SE","FT","Data Scientist",225000,"USD",225000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",247500,"USD",247500,"US",100,"US","M"
2023,"MI","FT","Data Manager",115500,"USD",115500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",142000,"USD",142000,"US",100,"US","M"
2024,"SE","FT","Machine Learning Engineer",220000,"USD",220000,"US",0,"US","M"
2024,"EN","FT","Data Science Analyst",150000,"USD",150000,"US",0,"US","M"
2024,"MI","FT","Data Modeler",93400,"USD",93400,"US",0,"US","M"
2023,"SE","FT","Data Analyst",85000,"USD",85000,"US",100,"US","M"
2024,"MI","FT","Data Engineer",184000,"USD",184000,"US",0,"US","M"
2021,"SE","FT","Director of Data Science",168000,"USD",168000,"JP",0,"JP","S"
2024,"EN","FT","Data Analyst",130000,"USD",130000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",76000,"USD",76000,"US",0,"US","M"
2024,"MI","FT","Research Engineer",64000,"USD",64000,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",263500,"USD",263500,"US",100,"US","M"
2024,"SE","FT","Data Engineer",135000,"USD",135000,"US",100,"US","M"
2023,"MI","FT","Analytics Engineer",185700,"USD",185700,"US",0,"US","M"
2024,"MI","FT","Data Scientist",114100,"USD",114100,"US",0,"US","M"
2024,"MI","FT","Data Manager",47500,"USD",47500,"US",0,"US","M"
2024,"MI","FT","Data Scientist",99000,"USD",99000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",278000,"USD",278000,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",243500,"USD",243500,"US",100,"US","M"
2023,"SE","FT","Research Scientist",141288,"USD",141288,"US",0,"US","M"
2024,"SE","FT","Research Engineer",234000,"USD",234000,"US",0,"US","M"
2023,"EN","FT","Data Analyst",85000,"USD",85000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",328133,"USD",328133,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",173000,"USD",173000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",41419,"USD",41419,"US",100,"US","M"
2023,"SE","FT","Data Scientist",225000,"USD",225000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",185800,"USD",185800,"US",100,"US","M"
2024,"MI","FT","Applied Scientist",222200,"USD",222200,"US",0,"US","L"
2022,"SE","FT","Data Scientist",198440,"USD",198440,"US",100,"US","M"
2023,"SE","FT","Data Analyst",55000,"GBP",67672,"GB",0,"GB","M"
2024,"SE","FT","Data Science",234700,"USD",234700,"US",0,"US","M"
2024,"SE","FT","Data Science",126500,"USD",126500,"US",0,"US","M"
2023,"MI","FT","Business Intelligence Analyst",119000,"USD",119000,"US",0,"US","M"
2024,"EN","FT","Machine Learning Operations Engineer",140000,"USD",140000,"US",0,"US","M"
2024,"SE","FT","Data Analyst",140000,"USD",140000,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",260000,"USD",260000,"US",0,"US","L"
2023,"SE","FT","Research Engineer",189110,"USD",189110,"US",0,"US","M"
2024,"EN","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2024,"SE","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",175000,"USD",175000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",45000,"EUR",48585,"ES",0,"ES","M"
2024,"EN","FT","Data Engineer",87550,"USD",87550,"US",100,"US","M"
2024,"MI","FT","Data Analyst",160000,"USD",160000,"US",100,"US","M"
2024,"EN","FT","Data Analyst",64900,"USD",64900,"US",100,"US","M"
2024,"SE","FT","AI Architect",132500,"USD",132500,"US",0,"US","M"
2024,"EN","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",101570,"USD",101570,"US",100,"US","M"
2024,"EN","FT","Research Analyst",49452,"USD",49452,"US",0,"US","M"
2024,"EN","FT","Data Analyst",57700,"USD",57700,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",183540,"USD",183540,"US",0,"US","M"
2023,"SE","FT","Data Analyst",122000,"USD",122000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",129000,"USD",129000,"US",0,"US","M"
2024,"SE","FT","Analytics Engineer",130000,"USD",130000,"CA",0,"CA","M"
2024,"MI","FT","Data Scientist",140400,"USD",140400,"US",100,"US","M"
2023,"SE","FT","Data Engineer",225500,"USD",225500,"US",0,"US","M"
2023,"SE","FT","Data Engineer",68637,"USD",68637,"US",100,"US","M"
2024,"SE","FT","Data Engineer",116000,"USD",116000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",131000,"USD",131000,"US",0,"US","M"
2021,"MI","FT","Research Scientist",80000,"CAD",63810,"CA",100,"CA","M"
2024,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Decision Scientist",129300,"USD",129300,"US",0,"US","M"
2024,"MI","FT","Data Engineer",140000,"USD",140000,"US",0,"US","M"
2024,"EN","FT","Research Analyst",300000,"USD",300000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",184700,"USD",184700,"US",0,"US","M"
2022,"EX","FT","Analytics Engineer",135000,"USD",135000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",40000,"GBP",49216,"GB",0,"GB","M"
2022,"SE","FT","Data Engineer",197000,"USD",197000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",99000,"USD",99000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",225000,"USD",225000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",120000,"USD",120000,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Analyst",171050,"USD",171050,"US",100,"US","M"
2023,"EN","FT","Data Analyst",132600,"USD",132600,"US",100,"US","M"
2024,"SE","FT","Data Architect",299792,"USD",299792,"US",0,"US","M"
2023,"SE","FT","Data Analyst",60000,"USD",60000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",55000,"GBP",67723,"GB",100,"GB","M"
2024,"MI","FT","Machine Learning Engineer",96411,"USD",96411,"US",100,"US","M"
2023,"SE","FT","Data Science Consultant",90000,"USD",90000,"US",0,"US","M"
2023,"MI","FT","Product Data Analyst",1350000,"INR",16417,"IN",100,"IN","L"
2022,"SE","FT","Data Scientist",203500,"USD",203500,"US",0,"US","M"
2023,"MI","FT","Business Intelligence Engineer",35000,"GBP",43064,"GB",0,"GB","M"
2023,"EX","FT","Data Engineer",71908,"USD",71908,"US",100,"US","M"
2024,"SE","FT","Data Science",258720,"USD",258720,"US",0,"US","M"
2023,"SE","FT","Data Science Consultant",128000,"USD",128000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Scientist",180514,"USD",180514,"US",100,"US","M"
2022,"SE","FT","Data Scientist",151800,"USD",151800,"US",0,"US","M"
2022,"EN","FT","Data Scientist",100000,"USD",100000,"US",100,"US","M"
2023,"SE","FT","Data Architect",200000,"USD",200000,"US",100,"US","M"
2023,"MI","FT","Data Manager",115500,"USD",115500,"US",0,"US","M"
2024,"EN","FT","Research Analyst",50000,"USD",50000,"US",0,"US","M"
2024,"SE","FT","Data Analyst",85500,"USD",85500,"US",0,"US","M"
2024,"SE","FT","Data Analyst",140726,"USD",140726,"US",0,"US","M"
2023,"MI","FT","Research Scientist",151800,"USD",151800,"US",100,"US","M"
2024,"SE","FT","Data Scientist",253430,"USD",253430,"US",0,"US","M"
2023,"MI","FT","Machine Learning Engineer",90000,"EUR",97171,"NL",100,"NL","L"
2023,"MI","FT","Data Engineer",198900,"USD",198900,"US",0,"US","M"
2023,"MI","FT","Data Engineer",102000,"USD",102000,"US",0,"US","M"
2024,"SE","FT","Research Engineer",146000,"USD",146000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",152900,"USD",152900,"GB",100,"GB","M"
2024,"MI","FT","Research Scientist",157900,"USD",157900,"US",0,"US","M"
2023,"EX","FT","Data Lead",180000,"USD",180000,"US",0,"US","M"
2023,"EN","FT","AI Programmer",40000,"USD",40000,"KR",0,"KR","S"
2022,"SE","FT","Analytics Engineer",65004,"GBP",80041,"GB",100,"GB","M"
2023,"SE","FT","Data Analyst",175000,"USD",175000,"US",100,"US","M"
2024,"SE","FT","Data Analyst",200200,"USD",200200,"US",0,"US","M"
2024,"SE","FT","Machine Learning Scientist",127500,"USD",127500,"US",100,"US","M"
2023,"SE","FT","Data Scientist",104000,"USD",104000,"US",100,"US","M"
2024,"SE","FT","Research Analyst",180000,"USD",180000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",195800,"USD",195800,"US",0,"US","M"
2024,"MI","FT","Data Manager",81500,"USD",81500,"US",0,"US","M"
2023,"SE","FT","Data Analyst",85700,"USD",85700,"US",0,"US","M"
2023,"SE","FT","Data Engineer",300000,"USD",300000,"US",0,"US","M"
2023,"MI","FT","Staff Data Analyst",179998,"USD",179998,"SA",100,"SA","S"
2023,"SE","FT","Research Scientist",240000,"USD",240000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",64600,"USD",64600,"US",0,"US","M"
2024,"SE","FT","Data Engineer",94000,"USD",94000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",160000,"USD",160000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",164000,"USD",164000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",127300,"USD",127300,"US",0,"US","L"
2024,"MI","FT","Data Engineer",75500,"USD",75500,"US",0,"US","M"
2024,"SE","FT","Data Scientist",119700,"USD",119700,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",260000,"USD",260000,"US",0,"US","L"
2024,"SE","FT","Machine Learning Engineer",315000,"USD",315000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",258000,"USD",258000,"US",0,"US","M"
2024,"SE","FT","Analytics Engineer",112000,"USD",112000,"US",0,"US","M"
2023,"EN","FT","Data Analyst",75065,"USD",75065,"US",100,"US","M"
2024,"EN","FT","Data Analyst",122328,"USD",122328,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",226600,"USD",226600,"US",0,"US","M"
2024,"SE","FT","Data Science",170000,"USD",170000,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Engineer",185000,"USD",185000,"US",0,"US","L"
2023,"SE","FT","Data Analyst",140000,"USD",140000,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Analyst",145000,"USD",145000,"US",0,"US","M"
2024,"SE","FT","Research Scientist",127300,"USD",127300,"US",0,"US","L"
2023,"MI","FT","Applied Scientist",176490,"USD",176490,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",309000,"USD",309000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",230300,"USD",230300,"US",0,"US","M"
2023,"SE","FT","Research Engineer",142600,"USD",142600,"US",0,"US","M"
2023,"SE","FT","Data Scientist",202000,"USD",202000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",123400,"USD",123400,"US",0,"US","M"
2024,"SE","FT","Prompt Engineer",177961,"USD",177961,"US",0,"US","M"
2023,"SE","FT","ML Engineer",198200,"USD",198200,"US",100,"US","M"
2023,"SE","FT","Data Scientist",187000,"USD",187000,"US",100,"US","M"
2023,"SE","FT","BI Analyst",360000,"TRY",18381,"TR",100,"TR","L"
2024,"MI","FT","Data Scientist",110000,"USD",110000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",82920,"USD",82920,"US",100,"US","M"
2024,"MI","FT","Data Analytics Manager",160000,"USD",160000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",148750,"USD",148750,"US",0,"US","M"
2023,"SE","FT","Data Engineer",153600,"USD",153600,"US",100,"US","M"
2023,"SE","FT","Data Scientist",250000,"USD",250000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",185000,"USD",185000,"US",0,"US","M"
2024,"MI","FT","Machine Learning Engineer",125800,"EUR",139777,"ES",100,"ES","M"
2023,"MI","FT","Data Scientist",73100,"USD",73100,"US",0,"US","M"
2024,"SE","FT","Data Scientist",94700,"USD",94700,"US",0,"US","M"
2022,"SE","FT","Data Analyst",130000,"USD",130000,"CA",100,"CA","M"
2023,"SE","FT","Machine Learning Engineer",144400,"USD",144400,"CA",0,"CA","M"
2023,"EX","FT","Data Analyst",55000,"USD",55000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",205500,"USD",205500,"US",0,"US","M"
2023,"SE","FT","Data Engineer",170000,"USD",170000,"US",0,"US","M"
2023,"SE","FT","Decision Scientist",100000,"GBP",123040,"GB",100,"GB","M"
2023,"SE","FT","Machine Learning Engineer",172200,"USD",172200,"US",0,"US","M"
2023,"SE","FT","AI Engineer",142352,"USD",142352,"US",0,"US","M"
2024,"SE","FT","Data Architect",165000,"USD",165000,"US",0,"US","M"
2023,"SE","FT","Research Engineer",200800,"USD",200800,"US",0,"US","M"
2023,"MI","FT","Research Scientist",275000,"USD",275000,"US",0,"US","M"
2023,"EN","FT","Data Analyst",60000,"USD",60000,"US",100,"US","M"
2024,"MI","FT","Data Engineer",142002,"USD",142002,"US",0,"US","M"
2023,"EN","FT","Data Analyst",64000,"USD",64000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",146900,"USD",146900,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",258800,"USD",258800,"GB",0,"GB","M"
2023,"EX","FT","Data Engineer",207000,"USD",207000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",210000,"USD",210000,"US",100,"US","M"
2024,"SE","FT","Machine Learning Engineer",250000,"USD",250000,"US",0,"US","M"
2024,"SE","FT","AI Engineer",230000,"USD",230000,"US",0,"US","M"
2020,"MI","FT","Data Scientist",138350,"USD",138350,"US",100,"US","M"
2024,"MI","FT","Analytics Engineer",221500,"USD",221500,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",137500,"USD",137500,"US",0,"US","M"
2024,"SE","FT","Data Scientist",150000,"USD",150000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",129300,"USD",129300,"US",0,"US","M"
2024,"SE","FT","Analytics Engineer",345400,"USD",345400,"US",0,"US","M"
2024,"SE","FT","Data Scientist",161000,"USD",161000,"US",0,"US","M"
